trip,price,tripTime,tripTimeUnc,walkTimeStart,walkTimeEnd,taxiWaitTime,busWaitTime,tripTimeRange,respID,qID,altID,obsID
Taxi | Bus,10,40,0.2,5,5,5,10,32 - 48 minutes,1623,5,1,9737
Bus,25,70,0.05,0,5,10,5,66 - 74 minutes,1623,5,2,9737
Car | Bus | Taxi,30,70,0.05,5,5,10,5,66 - 74 minutes,1623,5,3,9737
Taxi | Bus | Bus,10,50,0.2,5,10,5,10,40 - 60 minutes,1623,6,1,9738
Taxi,20,60,0.05,0,0,10,5,57 - 63 minutes,1623,6,2,9738
Bus | Bus | Taxi,30,60,0.05,0,10,10,10,57 - 63 minutes,1623,6,3,9738
Car | Bus | Uber/Lyft,25,70,0.05,10,5,5,5,66 - 74 minutes,1624,1,1,9739
Bus,10,40,0.1,5,5,5,10,36 - 44 minutes,1624,1,2,9739
Bus,25,40,0.1,10,0,5,5,36 - 44 minutes,1624,1,3,9739
Car | Bus | Bus,20,50,0.1,0,5,10,10,45 - 55 minutes,1624,2,1,9740
Taxi | Bus | Bus,10,60,0.05,10,0,10,5,57 - 63 minutes,1624,2,2,9740
Taxi | Bus | Uber/Lyft,10,40,0.2,0,0,10,10,32 - 48 minutes,1624,2,3,9740
Car | Bus | Taxi,10,40,0.2,0,10,5,5,32 - 48 minutes,1624,3,1,9741
Bus,30,30,0.2,0,0,5,5,24 - 36 minutes,1624,3,2,9741
Uber/Lyft | Bus | Uber/Lyft,25,60,0.05,0,5,10,10,57 - 63 minutes,1624,3,3,9741
Car | Bus | Uber/Lyft,30,30,0.2,5,5,10,10,24 - 36 minutes,1624,4,1,9742
Taxi | Bus | Uber/Lyft,10,60,0.1,5,5,10,5,54 - 66 minutes,1624,4,2,9742
Uber/Lyft | Bus | Taxi,25,60,0.1,10,10,10,5,54 - 66 minutes,1624,4,3,9742
Taxi | Bus | Bus,15,50,0.1,10,10,10,5,45 - 55 minutes,1624,5,1,9743
Car | Bus | Bus,10,40,0.05,10,10,10,10,38 - 42 minutes,1624,5,2,9743
Taxi,30,40,0.2,0,0,10,10,32 - 48 minutes,1624,5,3,9743
Uber/Lyft | Bus | Taxi,15,60,0.05,10,5,5,10,57 - 63 minutes,1624,6,1,9744
Uber/Lyft | Bus | Uber/Lyft,10,50,0.1,0,10,5,10,45 - 55 minutes,1624,6,2,9744
Bus | Bus | Bus,25,50,0.1,10,0,10,5,45 - 55 minutes,1624,6,3,9744
Uber/Lyft | Bus | Bus,10,30,0.2,5,0,10,10,24 - 36 minutes,1625,1,1,9745
Bus | Bus | Taxi,25,70,0.2,10,10,10,10,56 - 84 minutes,1625,1,2,9745
Car | Bus | Taxi,20,60,0.05,10,5,5,5,57 - 63 minutes,1625,1,3,9745
Bus | Bus | Uber/Lyft,10,70,0.2,5,5,10,5,56 - 84 minutes,1625,2,1,9746
Car | Bus | Uber/Lyft,15,50,0.2,0,10,10,5,40 - 60 minutes,1625,2,2,9746
Taxi | Bus | Taxi,15,40,0.1,0,5,10,10,36 - 44 minutes,1625,2,3,9746
Taxi | Bus | Uber/Lyft,20,30,0.1,10,5,5,10,27 - 33 minutes,1625,3,1,9747
Uber/Lyft,30,60,0.2,5,10,5,5,48 - 72 minutes,1625,3,2,9747
Car | Bus | Uber/Lyft,25,40,0.05,5,10,5,10,38 - 42 minutes,1625,3,3,9747
Car,10,30,0.05,0,5,10,5,28 - 32 minutes,1625,4,1,9748
Car | Bus | Taxi,25,30,0.2,5,10,5,5,24 - 36 minutes,1625,4,2,9748
Car | Bus | Uber/Lyft,10,40,0.1,10,0,10,5,36 - 44 minutes,1625,4,3,9748
Bus | Bus | Taxi,15,50,0.1,10,5,5,5,45 - 55 minutes,1625,5,1,9749
Bus | Bus,25,50,0.05,10,0,5,10,48 - 52 minutes,1625,5,2,9749
Taxi | Bus | Taxi,20,40,0.1,10,5,5,10,36 - 44 minutes,1625,5,3,9749
Uber/Lyft | Bus | Bus,15,70,0.1,0,10,10,5,63 - 77 minutes,1625,6,1,9750
Bus | Bus,15,50,0.05,0,5,10,5,48 - 52 minutes,1625,6,2,9750
Uber/Lyft | Bus | Taxi,20,30,0.05,10,10,5,10,28 - 32 minutes,1625,6,3,9750
Uber/Lyft | Bus,15,50,0.1,5,5,10,10,45 - 55 minutes,1626,1,1,9751
Uber/Lyft | Bus | Taxi,30,30,0.1,5,10,5,10,27 - 33 minutes,1626,1,2,9751
Car | Bus,10,50,0.2,5,5,10,5,40 - 60 minutes,1626,1,3,9751
Bus | Bus | Bus,25,70,0.2,0,0,5,5,56 - 84 minutes,1626,2,1,9752
Car | Bus | Taxi,15,60,0.1,0,10,5,5,54 - 66 minutes,1626,2,2,9752
Car | Bus | Uber/Lyft,20,50,0.2,0,10,10,5,40 - 60 minutes,1626,2,3,9752
Car | Bus | Taxi,10,70,0.1,10,5,5,5,63 - 77 minutes,1626,3,1,9753
Taxi | Bus | Bus,30,60,0.1,5,10,10,10,54 - 66 minutes,1626,3,2,9753
Bus | Bus | Taxi,15,40,0.1,5,5,5,10,36 - 44 minutes,1626,3,3,9753
Car | Bus | Bus,15,40,0.05,5,5,5,10,38 - 42 minutes,1626,4,1,9754
Bus | Bus | Taxi,10,30,0.2,5,5,10,10,24 - 36 minutes,1626,4,2,9754
Taxi | Bus | Uber/Lyft,10,30,0.1,10,5,10,10,27 - 33 minutes,1626,4,3,9754
Uber/Lyft | Bus | Taxi,20,50,0.05,10,5,10,5,48 - 52 minutes,1626,5,1,9755
Taxi | Bus | Bus,30,50,0.1,10,10,5,5,45 - 55 minutes,1626,5,2,9755
Car,20,60,0.1,0,10,10,10,54 - 66 minutes,1626,5,3,9755
Bus | Bus | Uber/Lyft,10,30,0.05,10,10,5,10,28 - 32 minutes,1626,6,1,9756
Car | Bus | Uber/Lyft,20,30,0.2,0,5,5,5,24 - 36 minutes,1626,6,2,9756
Car,25,30,0.1,5,10,10,10,27 - 33 minutes,1626,6,3,9756
Bus | Bus,25,70,0.05,0,0,5,5,66 - 74 minutes,1627,1,1,9757
Bus | Bus | Bus,20,70,0.05,10,10,5,10,66 - 74 minutes,1627,1,2,9757
Uber/Lyft | Bus | Uber/Lyft,30,70,0.2,10,0,5,5,56 - 84 minutes,1627,1,3,9757
Bus | Bus | Bus,30,40,0.2,5,5,10,10,32 - 48 minutes,1627,2,1,9758
Car | Bus | Bus,25,70,0.2,10,0,10,5,56 - 84 minutes,1627,2,2,9758
Taxi,20,50,0.1,10,5,10,5,45 - 55 minutes,1627,2,3,9758
Taxi | Bus | Bus,25,50,0.2,10,10,10,10,40 - 60 minutes,1627,3,1,9759
Uber/Lyft | Bus,20,30,0.2,5,5,10,5,24 - 36 minutes,1627,3,2,9759
Taxi | Bus | Bus,10,30,0.05,5,5,5,10,28 - 32 minutes,1627,3,3,9759
Uber/Lyft,30,40,0.2,5,10,10,5,32 - 48 minutes,1627,4,1,9760
Taxi | Bus | Taxi,10,70,0.2,10,10,5,10,56 - 84 minutes,1627,4,2,9760
Car | Bus,10,40,0.1,0,5,5,10,36 - 44 minutes,1627,4,3,9760
Bus | Bus | Uber/Lyft,30,40,0.05,0,5,5,5,38 - 42 minutes,1627,5,1,9761
Car | Bus | Bus,20,50,0.1,0,0,10,10,45 - 55 minutes,1627,5,2,9761
Car | Bus | Uber/Lyft,30,60,0.05,10,0,10,10,57 - 63 minutes,1627,5,3,9761
Taxi | Bus | Uber/Lyft,30,30,0.2,10,5,10,5,24 - 36 minutes,1627,6,1,9762
Uber/Lyft,30,30,0.1,0,10,10,10,27 - 33 minutes,1627,6,2,9762
Uber/Lyft | Bus | Bus,25,40,0.2,0,10,10,10,32 - 48 minutes,1627,6,3,9762
Car,10,60,0.2,10,10,5,10,48 - 72 minutes,1628,1,1,9763
Taxi | Bus | Taxi,15,60,0.2,5,5,5,5,48 - 72 minutes,1628,1,2,9763
Bus | Bus | Taxi,15,60,0.2,10,0,10,10,48 - 72 minutes,1628,1,3,9763
Taxi | Bus | Bus,10,70,0.2,0,5,5,10,56 - 84 minutes,1628,2,1,9764
Bus | Bus | Bus,15,50,0.1,0,0,5,10,45 - 55 minutes,1628,2,2,9764
Uber/Lyft | Bus | Taxi,25,40,0.2,0,10,5,5,32 - 48 minutes,1628,2,3,9764
Uber/Lyft | Bus,10,60,0.05,10,10,10,5,57 - 63 minutes,1628,3,1,9765
Car,15,50,0.05,5,10,5,5,48 - 52 minutes,1628,3,2,9765
Bus | Bus | Bus,10,60,0.05,10,0,10,10,57 - 63 minutes,1628,3,3,9765
Bus | Bus,20,40,0.2,10,0,10,10,32 - 48 minutes,1628,4,1,9766
Taxi,15,30,0.2,10,5,5,10,24 - 36 minutes,1628,4,2,9766
Car | Bus | Uber/Lyft,30,40,0.1,5,10,5,5,36 - 44 minutes,1628,4,3,9766
Car,30,40,0.1,0,10,5,10,36 - 44 minutes,1628,5,1,9767
Bus | Bus | Bus,10,50,0.1,0,5,5,10,45 - 55 minutes,1628,5,2,9767
Uber/Lyft | Bus,10,30,0.05,0,0,5,5,28 - 32 minutes,1628,5,3,9767
Taxi | Bus | Uber/Lyft,15,70,0.1,5,5,10,5,63 - 77 minutes,1628,6,1,9768
Car | Bus | Taxi,25,50,0.05,5,5,5,10,48 - 52 minutes,1628,6,2,9768
Taxi | Bus | Bus,25,70,0.05,10,0,5,10,66 - 74 minutes,1628,6,3,9768
Bus | Bus | Uber/Lyft,10,60,0.2,10,0,5,10,48 - 72 minutes,1629,1,1,9769
Taxi | Bus | Bus,25,40,0.05,5,0,10,10,38 - 42 minutes,1629,1,2,9769
Uber/Lyft | Bus | Taxi,25,40,0.05,10,5,5,5,38 - 42 minutes,1629,1,3,9769
Uber/Lyft | Bus,25,30,0.2,5,0,10,5,24 - 36 minutes,1629,2,1,9770
Uber/Lyft | Bus,10,40,0.05,5,0,10,10,38 - 42 minutes,1629,2,2,9770
Bus | Bus,25,50,0.05,0,5,10,10,48 - 52 minutes,1629,2,3,9770
Uber/Lyft,15,50,0.05,5,5,5,10,48 - 52 minutes,1629,3,1,9771
Taxi | Bus,20,40,0.05,10,0,10,5,38 - 42 minutes,1629,3,2,9771
Uber/Lyft,20,40,0.1,0,10,5,5,36 - 44 minutes,1629,3,3,9771
Bus | Bus | Bus,10,70,0.1,0,0,10,5,63 - 77 minutes,1629,4,1,9772
Taxi,20,60,0.2,5,5,10,10,48 - 72 minutes,1629,4,2,9772
Car | Bus | Uber/Lyft,30,40,0.2,10,10,5,10,32 - 48 minutes,1629,4,3,9772
Uber/Lyft,15,60,0.2,10,10,10,10,48 - 72 minutes,1629,5,1,9773
Uber/Lyft | Bus | Bus,25,70,0.2,10,10,5,10,56 - 84 minutes,1629,5,2,9773
Bus | Bus | Uber/Lyft,30,40,0.1,5,5,5,5,36 - 44 minutes,1629,5,3,9773
Car | Bus,30,40,0.05,0,10,10,10,38 - 42 minutes,1629,6,1,9774
Uber/Lyft,20,60,0.05,10,0,5,10,57 - 63 minutes,1629,6,2,9774
Taxi | Bus | Bus,25,30,0.05,5,0,10,10,28 - 32 minutes,1629,6,3,9774
Uber/Lyft | Bus,15,40,0.1,0,5,10,10,36 - 44 minutes,1630,1,1,9775
Car,30,30,0.05,0,0,10,5,28 - 32 minutes,1630,1,2,9775
Car | Bus,25,40,0.1,5,5,5,5,36 - 44 minutes,1630,1,3,9775
Bus | Bus | Taxi,15,40,0.1,0,10,10,5,36 - 44 minutes,1630,2,1,9776
Car | Bus | Taxi,30,70,0.1,10,5,10,5,63 - 77 minutes,1630,2,2,9776
Uber/Lyft,25,70,0.05,5,10,10,5,66 - 74 minutes,1630,2,3,9776
Bus | Bus | Bus,15,40,0.05,5,10,10,10,38 - 42 minutes,1630,3,1,9777
Taxi,25,30,0.05,5,0,5,10,28 - 32 minutes,1630,3,2,9777
Taxi,20,70,0.05,5,5,10,5,66 - 74 minutes,1630,3,3,9777
Car,25,40,0.05,10,0,10,5,38 - 42 minutes,1630,4,1,9778
Uber/Lyft | Bus | Taxi,20,60,0.1,0,5,5,10,54 - 66 minutes,1630,4,2,9778
Car,15,50,0.05,10,10,10,10,48 - 52 minutes,1630,4,3,9778
Bus | Bus | Uber/Lyft,10,70,0.1,5,0,5,5,63 - 77 minutes,1630,5,1,9779
Uber/Lyft | Bus | Bus,15,60,0.2,0,0,10,10,48 - 72 minutes,1630,5,2,9779
Taxi | Bus | Taxi,10,50,0.2,0,5,10,10,40 - 60 minutes,1630,5,3,9779
Bus | Bus | Taxi,20,70,0.05,10,10,5,5,66 - 74 minutes,1630,6,1,9780
Uber/Lyft | Bus | Uber/Lyft,10,70,0.1,5,0,5,10,63 - 77 minutes,1630,6,2,9780
Taxi | Bus,10,70,0.2,0,10,10,10,56 - 84 minutes,1630,6,3,9780
Bus | Bus | Uber/Lyft,20,30,0.2,0,5,5,5,24 - 36 minutes,1631,1,1,9781
Bus | Bus | Uber/Lyft,10,30,0.05,0,5,10,5,28 - 32 minutes,1631,1,2,9781
Taxi | Bus | Uber/Lyft,10,50,0.1,0,0,5,5,45 - 55 minutes,1631,1,3,9781
Taxi | Bus | Uber/Lyft,10,70,0.1,5,10,10,5,63 - 77 minutes,1631,2,1,9782
Car | Bus | Taxi,25,60,0.1,5,5,5,5,54 - 66 minutes,1631,2,2,9782
Taxi | Bus | Bus,30,30,0.05,10,10,5,10,28 - 32 minutes,1631,2,3,9782
Taxi | Bus | Uber/Lyft,30,30,0.1,0,0,10,10,27 - 33 minutes,1631,3,1,9783
Taxi | Bus,30,50,0.2,5,10,10,10,40 - 60 minutes,1631,3,2,9783
Taxi,25,60,0.1,0,5,5,10,54 - 66 minutes,1631,3,3,9783
Bus | Bus | Uber/Lyft,15,40,0.1,10,10,5,10,36 - 44 minutes,1631,4,1,9784
Car | Bus | Uber/Lyft,10,70,0.2,0,10,5,10,56 - 84 minutes,1631,4,2,9784
Car | Bus,25,30,0.1,5,10,5,10,27 - 33 minutes,1631,4,3,9784
Car | Bus | Bus,10,70,0.1,0,10,10,10,63 - 77 minutes,1631,5,1,9785
Bus,25,60,0.05,10,5,10,5,57 - 63 minutes,1631,5,2,9785
Bus | Bus | Bus,10,40,0.2,0,10,5,5,32 - 48 minutes,1631,5,3,9785
Bus | Bus | Uber/Lyft,25,30,0.05,10,0,10,5,28 - 32 minutes,1631,6,1,9786
Uber/Lyft | Bus,15,30,0.1,0,10,5,10,27 - 33 minutes,1631,6,2,9786
Car | Bus,15,30,0.1,0,5,5,10,27 - 33 minutes,1631,6,3,9786
Car | Bus | Taxi,20,60,0.1,5,5,5,10,54 - 66 minutes,1632,1,1,9787
Taxi | Bus | Taxi,20,40,0.2,0,0,10,5,32 - 48 minutes,1632,1,2,9787
Car | Bus | Bus,30,40,0.1,0,5,10,10,36 - 44 minutes,1632,1,3,9787
Car | Bus,10,60,0.1,5,10,5,10,54 - 66 minutes,1632,2,1,9788
Car,30,50,0.05,0,0,5,10,48 - 52 minutes,1632,2,2,9788
Taxi,25,50,0.1,5,10,10,5,45 - 55 minutes,1632,2,3,9788
Uber/Lyft | Bus | Taxi,25,70,0.2,10,10,10,5,56 - 84 minutes,1632,3,1,9789
Taxi | Bus | Bus,15,50,0.2,0,0,10,5,40 - 60 minutes,1632,3,2,9789
Bus | Bus | Uber/Lyft,30,50,0.2,5,0,5,10,40 - 60 minutes,1632,3,3,9789
Bus | Bus | Taxi,25,60,0.05,0,5,10,10,57 - 63 minutes,1632,4,1,9790
Car,25,60,0.2,0,0,5,10,48 - 72 minutes,1632,4,2,9790
Car | Bus,10,70,0.05,0,5,10,10,66 - 74 minutes,1632,4,3,9790
Bus | Bus | Uber/Lyft,15,30,0.1,10,10,5,5,27 - 33 minutes,1632,5,1,9791
Car | Bus,20,60,0.2,5,10,10,5,48 - 72 minutes,1632,5,2,9791
Uber/Lyft | Bus | Bus,25,70,0.1,5,5,5,5,63 - 77 minutes,1632,5,3,9791
Bus | Bus | Taxi,25,60,0.1,5,10,10,5,54 - 66 minutes,1632,6,1,9792
Car | Bus,15,50,0.05,5,0,10,10,48 - 52 minutes,1632,6,2,9792
Taxi | Bus | Uber/Lyft,25,60,0.05,5,5,10,10,57 - 63 minutes,1632,6,3,9792
Car | Bus,20,70,0.05,10,0,5,5,66 - 74 minutes,1633,1,1,9793
Bus | Bus | Taxi,15,50,0.1,10,5,10,5,45 - 55 minutes,1633,1,2,9793
Uber/Lyft | Bus,15,70,0.1,5,5,10,5,63 - 77 minutes,1633,1,3,9793
Uber/Lyft,10,50,0.05,10,5,5,10,48 - 52 minutes,1633,2,1,9794
Taxi,10,70,0.2,0,0,10,5,56 - 84 minutes,1633,2,2,9794
Taxi | Bus,15,70,0.2,0,5,10,5,56 - 84 minutes,1633,2,3,9794
Taxi,20,40,0.05,0,0,10,10,38 - 42 minutes,1633,3,1,9795
Car | Bus | Uber/Lyft,25,40,0.05,0,5,10,10,38 - 42 minutes,1633,3,2,9795
Taxi,20,50,0.05,0,5,5,5,48 - 52 minutes,1633,3,3,9795
Bus | Bus,15,50,0.1,5,5,10,10,45 - 55 minutes,1633,4,1,9796
Car,10,40,0.2,0,0,10,5,32 - 48 minutes,1633,4,2,9796
Uber/Lyft | Bus,25,70,0.05,0,5,10,10,66 - 74 minutes,1633,4,3,9796
Car | Bus,10,30,0.05,0,5,10,5,28 - 32 minutes,1633,5,1,9797
Taxi | Bus | Uber/Lyft,10,40,0.1,10,5,5,10,36 - 44 minutes,1633,5,2,9797
Uber/Lyft | Bus | Uber/Lyft,20,60,0.2,5,10,10,10,48 - 72 minutes,1633,5,3,9797
Bus | Bus,15,30,0.2,10,0,5,10,24 - 36 minutes,1633,6,1,9798
Taxi | Bus,15,70,0.2,0,0,5,5,56 - 84 minutes,1633,6,2,9798
Uber/Lyft | Bus | Bus,25,60,0.1,5,0,5,5,54 - 66 minutes,1633,6,3,9798
Taxi | Bus | Bus,20,70,0.1,0,0,10,5,63 - 77 minutes,1634,1,1,9799
Uber/Lyft | Bus | Taxi,20,40,0.05,10,5,5,10,38 - 42 minutes,1634,1,2,9799
Car | Bus | Uber/Lyft,15,60,0.2,10,0,10,10,48 - 72 minutes,1634,1,3,9799
Uber/Lyft | Bus | Uber/Lyft,25,40,0.2,0,10,10,10,32 - 48 minutes,1634,2,1,9800
Uber/Lyft,30,40,0.2,10,5,10,5,32 - 48 minutes,1634,2,2,9800
Taxi | Bus | Taxi,10,40,0.2,0,5,5,5,32 - 48 minutes,1634,2,3,9800
Car | Bus | Uber/Lyft,30,40,0.1,5,10,10,10,36 - 44 minutes,1634,3,1,9801
Car,20,40,0.05,0,5,5,10,38 - 42 minutes,1634,3,2,9801
Car | Bus,10,40,0.05,0,0,10,10,38 - 42 minutes,1634,3,3,9801
Uber/Lyft | Bus,20,30,0.05,10,10,5,10,28 - 32 minutes,1634,4,1,9802
Taxi,25,70,0.05,10,5,5,5,66 - 74 minutes,1634,4,2,9802
Car | Bus | Bus,15,30,0.05,10,10,5,10,28 - 32 minutes,1634,4,3,9802
Taxi | Bus | Bus,20,40,0.2,5,0,10,5,32 - 48 minutes,1634,5,1,9803
Car | Bus | Bus,25,30,0.2,0,0,5,10,24 - 36 minutes,1634,5,2,9803
Car | Bus | Uber/Lyft,15,50,0.1,5,0,10,10,45 - 55 minutes,1634,5,3,9803
Bus | Bus,25,70,0.1,0,5,5,5,63 - 77 minutes,1634,6,1,9804
Uber/Lyft | Bus | Bus,30,60,0.2,10,10,5,5,48 - 72 minutes,1634,6,2,9804
Car | Bus | Bus,10,50,0.1,0,0,10,10,45 - 55 minutes,1634,6,3,9804
Bus | Bus | Uber/Lyft,25,40,0.1,5,5,5,5,36 - 44 minutes,1635,1,1,9805
Bus | Bus,30,70,0.1,10,10,5,10,63 - 77 minutes,1635,1,2,9805
Uber/Lyft | Bus,15,50,0.05,0,0,10,5,48 - 52 minutes,1635,1,3,9805
Uber/Lyft | Bus | Uber/Lyft,30,40,0.05,5,10,10,5,38 - 42 minutes,1635,2,1,9806
Car | Bus | Bus,25,50,0.1,0,5,10,10,45 - 55 minutes,1635,2,2,9806
Car,25,70,0.2,10,5,5,5,56 - 84 minutes,1635,2,3,9806
Uber/Lyft | Bus,25,30,0.05,5,10,5,10,28 - 32 minutes,1635,3,1,9807
Car | Bus,30,70,0.05,10,5,5,5,66 - 74 minutes,1635,3,2,9807
Uber/Lyft,10,70,0.1,0,10,5,10,63 - 77 minutes,1635,3,3,9807
Taxi | Bus,25,60,0.2,0,10,5,5,48 - 72 minutes,1635,4,1,9808
Bus | Bus | Taxi,25,40,0.1,0,5,10,5,36 - 44 minutes,1635,4,2,9808
Car | Bus | Uber/Lyft,15,70,0.1,5,5,5,5,63 - 77 minutes,1635,4,3,9808
Car | Bus | Uber/Lyft,20,60,0.2,10,10,5,5,48 - 72 minutes,1635,5,1,9809
Uber/Lyft,10,50,0.1,10,10,5,5,45 - 55 minutes,1635,5,2,9809
Taxi,10,40,0.2,0,10,5,10,32 - 48 minutes,1635,5,3,9809
Taxi,30,30,0.2,10,5,10,10,24 - 36 minutes,1635,6,1,9810
Bus | Bus,20,60,0.05,0,0,5,10,57 - 63 minutes,1635,6,2,9810
Taxi,15,50,0.2,10,10,5,5,40 - 60 minutes,1635,6,3,9810
Taxi | Bus | Taxi,30,30,0.05,5,5,10,10,28 - 32 minutes,1636,1,1,9811
Uber/Lyft,20,50,0.1,10,10,10,5,45 - 55 minutes,1636,1,2,9811
Uber/Lyft,10,30,0.05,10,5,10,10,28 - 32 minutes,1636,1,3,9811
Uber/Lyft | Bus | Taxi,20,40,0.05,0,5,10,5,38 - 42 minutes,1636,2,1,9812
Bus | Bus | Taxi,25,50,0.05,10,5,10,5,48 - 52 minutes,1636,2,2,9812
Bus | Bus | Bus,15,40,0.2,10,0,10,10,32 - 48 minutes,1636,2,3,9812
Taxi,25,50,0.1,10,0,5,10,45 - 55 minutes,1636,3,1,9813
Car | Bus | Taxi,10,30,0.2,5,0,10,10,24 - 36 minutes,1636,3,2,9813
Car | Bus | Uber/Lyft,15,60,0.05,5,10,5,10,57 - 63 minutes,1636,3,3,9813
Car | Bus | Taxi,25,70,0.2,5,10,5,10,56 - 84 minutes,1636,4,1,9814
Uber/Lyft,10,70,0.1,5,10,5,10,63 - 77 minutes,1636,4,2,9814
Car | Bus | Uber/Lyft,15,60,0.05,5,5,5,10,57 - 63 minutes,1636,4,3,9814
Bus | Bus,25,40,0.2,10,0,10,5,32 - 48 minutes,1636,5,1,9815
Car | Bus | Bus,10,70,0.2,10,10,10,5,56 - 84 minutes,1636,5,2,9815
Bus | Bus | Bus,25,40,0.05,0,10,5,10,38 - 42 minutes,1636,5,3,9815
Uber/Lyft | Bus | Uber/Lyft,20,60,0.1,10,0,5,5,54 - 66 minutes,1636,6,1,9816
Uber/Lyft | Bus,15,70,0.2,0,5,5,10,56 - 84 minutes,1636,6,2,9816
Car | Bus,10,60,0.1,10,5,10,10,54 - 66 minutes,1636,6,3,9816
Taxi | Bus,25,50,0.2,10,0,10,10,40 - 60 minutes,1637,1,1,9817
Uber/Lyft | Bus | Uber/Lyft,20,40,0.1,10,5,5,10,36 - 44 minutes,1637,1,2,9817
Uber/Lyft,10,60,0.05,5,0,10,10,57 - 63 minutes,1637,1,3,9817
Car | Bus | Bus,30,70,0.2,10,0,10,10,56 - 84 minutes,1637,2,1,9818
Uber/Lyft | Bus | Uber/Lyft,30,50,0.2,10,5,10,5,40 - 60 minutes,1637,2,2,9818
Uber/Lyft | Bus | Uber/Lyft,20,30,0.05,10,10,10,10,28 - 32 minutes,1637,2,3,9818
Bus | Bus | Bus,15,50,0.2,0,5,5,10,40 - 60 minutes,1637,3,1,9819
Bus | Bus | Taxi,15,70,0.2,10,0,5,5,56 - 84 minutes,1637,3,2,9819
Bus,30,50,0.1,0,5,5,10,45 - 55 minutes,1637,3,3,9819
Taxi,10,70,0.05,10,0,5,10,66 - 74 minutes,1637,4,1,9820
Bus | Bus | Taxi,30,40,0.2,0,0,5,5,32 - 48 minutes,1637,4,2,9820
Uber/Lyft | Bus | Taxi,15,40,0.1,10,10,10,5,36 - 44 minutes,1637,4,3,9820
Car,15,70,0.2,10,5,10,10,56 - 84 minutes,1637,5,1,9821
Car | Bus | Uber/Lyft,30,60,0.1,0,5,5,10,54 - 66 minutes,1637,5,2,9821
Taxi,20,70,0.05,10,10,10,10,66 - 74 minutes,1637,5,3,9821
Car | Bus | Uber/Lyft,15,40,0.2,0,0,10,10,32 - 48 minutes,1637,6,1,9822
Bus | Bus,15,60,0.2,10,0,10,10,48 - 72 minutes,1637,6,2,9822
Car,30,60,0.1,5,0,10,5,54 - 66 minutes,1637,6,3,9822
Taxi | Bus | Bus,25,70,0.1,10,0,10,5,63 - 77 minutes,1638,1,1,9823
Bus | Bus | Taxi,30,60,0.2,0,5,5,5,48 - 72 minutes,1638,1,2,9823
Taxi | Bus | Bus,15,50,0.1,10,10,5,5,45 - 55 minutes,1638,1,3,9823
Car | Bus,30,40,0.1,5,5,10,5,36 - 44 minutes,1638,2,1,9824
Taxi | Bus,30,40,0.2,5,10,10,5,32 - 48 minutes,1638,2,2,9824
Car | Bus | Uber/Lyft,15,30,0.2,5,0,5,5,24 - 36 minutes,1638,2,3,9824
Bus | Bus,25,70,0.05,0,0,5,10,66 - 74 minutes,1638,3,1,9825
Taxi,15,40,0.1,10,5,10,10,36 - 44 minutes,1638,3,2,9825
Taxi | Bus,25,70,0.05,0,5,10,10,66 - 74 minutes,1638,3,3,9825
Taxi | Bus,15,40,0.2,5,0,10,5,32 - 48 minutes,1638,4,1,9826
Taxi | Bus | Bus,20,40,0.05,5,5,5,10,38 - 42 minutes,1638,4,2,9826
Bus,10,40,0.2,5,5,5,5,32 - 48 minutes,1638,4,3,9826
Car,15,60,0.2,0,0,5,10,48 - 72 minutes,1638,5,1,9827
Car,15,40,0.1,5,10,10,5,36 - 44 minutes,1638,5,2,9827
Bus | Bus | Taxi,10,30,0.2,10,0,5,10,24 - 36 minutes,1638,5,3,9827
Car | Bus,15,70,0.2,10,5,5,10,56 - 84 minutes,1638,6,1,9828
Car | Bus,10,40,0.2,10,0,5,5,32 - 48 minutes,1638,6,2,9828
Taxi | Bus | Uber/Lyft,25,60,0.05,0,10,10,10,57 - 63 minutes,1638,6,3,9828
Taxi | Bus | Taxi,25,60,0.05,10,10,5,5,57 - 63 minutes,1639,1,1,9829
Uber/Lyft | Bus,20,70,0.05,0,5,10,10,66 - 74 minutes,1639,1,2,9829
Bus | Bus,10,30,0.1,10,5,5,10,27 - 33 minutes,1639,1,3,9829
Car,25,50,0.05,5,5,10,10,48 - 52 minutes,1639,2,1,9830
Car | Bus | Taxi,20,60,0.1,0,5,5,5,54 - 66 minutes,1639,2,2,9830
Taxi | Bus | Uber/Lyft,10,40,0.1,0,0,5,5,36 - 44 minutes,1639,2,3,9830
Car | Bus | Bus,10,70,0.1,0,0,10,10,63 - 77 minutes,1639,3,1,9831
Car | Bus,10,30,0.2,5,10,10,10,24 - 36 minutes,1639,3,2,9831
Bus | Bus | Bus,30,30,0.1,5,5,5,10,27 - 33 minutes,1639,3,3,9831
Bus | Bus | Bus,15,70,0.05,5,0,5,5,66 - 74 minutes,1639,4,1,9832
Bus | Bus,30,60,0.2,10,5,5,10,48 - 72 minutes,1639,4,2,9832
Uber/Lyft | Bus | Uber/Lyft,10,40,0.05,10,0,10,5,38 - 42 minutes,1639,4,3,9832
Bus,15,70,0.05,10,5,10,5,66 - 74 minutes,1639,5,1,9833
Taxi | Bus | Bus,15,50,0.1,10,5,5,10,45 - 55 minutes,1639,5,2,9833
Uber/Lyft,20,40,0.05,10,5,5,5,38 - 42 minutes,1639,5,3,9833
Car,20,30,0.2,10,0,5,10,24 - 36 minutes,1639,6,1,9834
