leg1Mode,leg2Mode,leg3Mode,price,expressFee,leg1Time,leg2Time,leg3Time,transfer1Time,transfer2Time,transfer3Time,tripTimeUnc,numLegs,lastLegMode,trip,carInTrip,expressInTrip,walkInTrip,busInTrip,taxiInTrip,uberInTrip,priceOrig,totalLegTime,totalWaitTime,totalTripTime,tripTimeMax,tripTimeRange,rowID,respID,qID,altID,obsID
"Car:
Express",Walk,None,25,10,40,15,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,15,55,0,55,66,55 - 66 minutes,41305,117,2,2,698
Walk,Bus,Uber/Lyft,30,0,10,10,20,0,5,5,0.2,3,Uber/Lyft,Walk|Bus|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,30,40,10,50,60,50 - 60 minutes,54837,117,2,3,698
Bus,Taxi,None,15,0,20,20,0,10,5,0,0.05,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,15,40,15,55,58,55 - 58 minutes,9434,117,3,1,699
Bus,Bus,Walk,5,0,30,10,15,5,2,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,55,7,62,66,62 - 66 minutes,4287,117,3,2,699
Walk,Bus,Bus,5,0,15,20,15,0,2,10,0.2,3,Bus,Walk|Bus|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,50,12,62,75,62 - 75 minutes,56339,117,3,3,699
Bus,Walk,None,10,0,30,10,0,5,0,0,0.05,2,Walk,Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,40,5,45,48,45 - 48 minutes,3590,117,4,1,700
Walk,Bus,Bus,5,0,15,15,15,0,5,2,0.2,3,Bus,Walk|Bus|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,45,7,52,63,52 - 63 minutes,47064,117,4,2,700
Bus,Walk,Uber/Lyft,20,0,30,10,10,10,0,5,0.05,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,20,50,15,65,69,65 - 69 minutes,14832,117,4,3,700
Bus,Uber/Lyft,None,30,0,10,15,0,5,10,0,0.1,2,Uber/Lyft,Bus|Uber/Lyft,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,30,25,15,40,44,40 - 44 minutes,31609,117,5,1,701
Bus,Walk,None,2,0,30,15,0,2,0,0,0.2,2,Walk,Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,45,2,47,57,47 - 57 minutes,41116,117,5,2,701
Walk,Bus,Walk,5,0,10,15,10,0,5,0,0.1,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,35,5,40,44,40 - 44 minutes,26313,117,5,3,701
Uber/Lyft,None,None,10,0,10,0,0,2,0,0,0.1,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,10,2,12,14,12 - 14 minutes,19678,117,6,1,702
Walk,Bus,Bus,10,0,15,15,20,0,10,10,0.2,3,Bus,Walk|Bus|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,50,20,70,84,70 - 84 minutes,58613,117,6,2,702
Car,None,None,15,10,10,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,10,0,10,12,10 - 12 minutes,39440,117,6,3,702
Car,Walk,None,20,5,40,15,0,0,0,0,0.2,2,Walk,Car|Walk,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,15,55,0,55,66,55 - 66 minutes,41276,118,1,1,703
Car,None,None,25,15,20,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,20,0,20,24,20 - 24 minutes,39915,118,1,2,703
Car,None,None,15,5,25,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,25,0,25,30,25 - 30 minutes,39972,118,1,3,703
Walk,Bus,Walk,2,0,15,15,15,0,2,0,0.2,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,45,2,47,57,47 - 57 minutes,42057,118,2,1,704
Walk,Bus,Taxi,10,0,10,20,15,0,10,2,0.2,3,Taxi,Walk|Bus|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,45,12,57,69,57 - 69 minutes,50802,118,2,2,704
Taxi,Bus,None,25,0,20,10,0,10,2,0,0.05,2,Bus,Taxi|Bus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,25,30,12,42,45,42 - 45 minutes,4926,118,2,3,704
Car,None,None,15,5,25,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,25,0,25,30,25 - 30 minutes,39972,118,3,1,705
Bus,Walk,Taxi,30,0,10,15,15,5,0,10,0.2,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,30,40,15,55,66,55 - 66 minutes,56884,118,3,2,705
Car,None,None,15,10,30,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,30,0,30,33,30 - 33 minutes,20628,118,3,3,705
Taxi,Bus,Walk,25,0,20,15,15,10,10,0,0.05,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,25,50,20,70,74,70 - 74 minutes,13314,118,4,1,706
Car,None,None,35,5,25,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,25,0,25,28,25 - 28 minutes,20402,118,4,2,706
Uber/Lyft,Walk,None,15,0,15,15,0,2,0,0,0.1,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,15,30,2,32,36,32 - 36 minutes,21054,118,4,3,706
"Car:
Express",Walk,None,20,15,15,15,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5,30,0,30,36,30 - 36 minutes,40794,118,5,1,707
"Car:
Express",Walk,None,25,15,20,10,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,30,0,30,36,30 - 36 minutes,39920,118,5,2,707
Car,None,None,30,15,25,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15,25,0,25,28,25 - 28 minutes,20478,118,5,3,707
Taxi,Bus,Walk,30,0,30,10,15,5,5,0,0.2,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,30,55,10,65,78,65 - 78 minutes,48038,118,6,1,708
Car,None,None,20,5,25,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15,25,0,25,28,25 - 28 minutes,20348,118,6,2,708
"Car:
Express",Walk,None,20,10,30,15,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,45,0,45,48,45 - 48 minutes,1923,118,6,3,708
"Car:
Express",Bus,None,45,15,10,10,0,0,5,0,0.1,2,Bus,"Car:
Express|Bus",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,20,5,25,28,25 - 28 minutes,25912,119,1,1,709
Uber/Lyft,Bus,Walk,30,0,30,10,15,2,10,0,0.05,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,30,55,12,67,71,67 - 71 minutes,11385,119,1,2,709
"Car:
Express",Bus,None,30,10,15,20,0,0,10,0,0.2,2,Bus,"Car:
Express|Bus",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,20,35,10,45,54,45 - 54 minutes,50265,119,1,3,709
"Car:
Express",Walk,None,25,5,10,15,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,20,25,0,25,30,25 - 30 minutes,40552,119,2,1,710
Car,None,None,30,5,25,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25,25,0,25,28,25 - 28 minutes,20384,119,2,2,710
Walk,Bus,Taxi,10,0,15,20,10,0,5,10,0.1,3,Taxi,Walk|Bus|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,45,15,60,66,60 - 66 minutes,38120,119,2,3,710
Uber/Lyft,None,None,20,0,20,0,0,10,0,0,0.05,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20,20,10,30,32,30 - 32 minutes,4909,119,3,1,711
Walk,Bus,Uber/Lyft,10,0,15,20,10,0,5,5,0.2,3,Uber/Lyft,Walk|Bus|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10,45,10,55,66,55 - 66 minutes,54679,119,3,2,711
Car,None,None,20,10,40,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40,0,40,42,40 - 42 minutes,1113,119,3,3,711
Bus,Bus,Walk,2,0,25,10,15,10,5,0,0.1,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,50,15,65,72,65 - 72 minutes,29231,119,4,1,712
Walk,Bus,None,5,0,10,10,0,0,5,0,0.2,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,20,5,25,30,25 - 30 minutes,45469,119,4,2,712
"Car:
Express",Walk,None,30,15,15,15,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,15,30,0,30,36,30 - 36 minutes,40802,119,4,3,712
Walk,Bus,Walk,5,0,10,10,15,0,5,0,0.1,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,35,5,40,44,40 - 44 minutes,27275,119,5,1,713
"Car:
Express",Walk,None,7,5,15,15,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,30,0,30,36,30 - 36 minutes,40653,119,5,2,713
Walk,Bus,Taxi,30,0,15,10,10,0,10,5,0.1,3,Taxi,Walk|Bus|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,30,35,15,50,56,50 - 56 minutes,35600,119,5,3,713
Walk,Bus,Uber/Lyft,20,0,15,10,10,0,5,10,0.1,3,Uber/Lyft,Walk|Bus|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,20,35,15,50,56,50 - 56 minutes,38043,119,6,1,714
Taxi,Walk,None,10,0,20,15,0,5,0,0,0.2,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,10,35,5,40,48,40 - 48 minutes,43086,119,6,2,714
Car,Walk,None,15,5,15,15,0,0,0,0,0.05,2,Walk,Car|Walk,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,10,30,0,30,32,30 - 32 minutes,1388,119,6,3,714
Bus,Bus,Bus,5,0,20,15,10,2,10,5,0.2,3,Bus,Bus|Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,45,17,62,75,62 - 75 minutes,55290,120,1,1,715
Walk,Bus,Taxi,10,0,10,20,15,0,10,5,0.05,3,Taxi,Walk|Bus|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,45,15,60,63,60 - 63 minutes,16132,120,1,2,715
"Car:
Express",Walk,None,45,15,20,15,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,30,35,0,35,37,35 - 37 minutes,1669,120,1,3,715
Walk,Bus,Uber/Lyft,20,0,10,10,20,0,5,5,0.05,3,Uber/Lyft,Walk|Bus|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,20,40,10,50,53,50 - 53 minutes,15539,120,2,1,716
Bus,Walk,Uber/Lyft,15,0,10,15,15,2,0,10,0.1,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,15,40,12,52,58,52 - 58 minutes,36581,120,2,2,716
Walk,Bus,None,5,0,15,20,0,0,5,0,0.05,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,35,5,40,42,40 - 42 minutes,7245,120,2,3,716
Walk,Bus,Uber/Lyft,10,0,10,10,20,0,2,10,0.2,3,Uber/Lyft,Walk|Bus|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10,40,12,52,63,52 - 63 minutes,56367,120,3,1,717
Car,None,None,20,15,40,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,40,0,40,44,40 - 44 minutes,20796,120,3,2,717
Uber/Lyft,Bus,Walk,10,0,10,15,15,10,5,0,0.05,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10,40,15,55,58,55 - 58 minutes,9620,120,3,3,717
Bus,Taxi,None,10,0,25,10,0,5,5,0,0.2,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10,35,10,45,54,45 - 54 minutes,47498,120,4,1,718
Car,None,None,20,10,30,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,30,0,30,33,30 - 33 minutes,20634,120,4,2,718
Bus,Walk,Taxi,15,0,25,15,15,2,0,2,0.2,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15,55,4,59,71,59 - 71 minutes,42141,120,4,3,718
Taxi,None,None,30,0,25,0,0,5,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,25,5,30,36,30 - 36 minutes,42851,120,5,1,719
Uber/Lyft,None,None,20,0,25,0,0,5,0,0,0.2,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20,25,5,30,36,30 - 36 minutes,42826,120,5,2,719
Bus,Bus,None,2,0,20,15,0,10,10,0,0.2,2,Bus,Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,35,20,55,66,55 - 66 minutes,52171,120,5,3,719
Car,None,None,35,5,15,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,15,0,15,17,15 - 17 minutes,19992,120,6,1,720
Uber/Lyft,None,None,15,0,10,0,0,5,0,0,0.1,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,10,5,15,17,15 - 17 minutes,22933,120,6,2,720
Bus,Walk,Uber/Lyft,15,0,20,10,20,2,0,10,0.2,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,15,50,12,62,75,62 - 75 minutes,56427,120,6,3,720
Walk,Bus,Bus,10,0,15,10,10,0,10,5,0.1,3,Bus,Walk|Bus|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,35,15,50,56,50 - 56 minutes,35592,121,1,1,721
Bus,Walk,Uber/Lyft,25,0,10,15,20,5,0,5,0.1,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,25,45,10,55,61,55 - 61 minutes,34322,121,1,2,721
"Car:
Express",Walk,None,45,15,20,15,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,30,35,0,35,42,35 - 42 minutes,40963,121,1,3,721
Bus,Walk,Uber/Lyft,10,0,10,15,10,10,0,10,0.2,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10,35,20,55,66,55 - 66 minutes,57223,121,2,1,722
"Car:
Express",Bus,None,35,5,15,20,0,0,2,0,0.1,2,Bus,"Car:
Express|Bus",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,35,2,37,41,37 - 41 minutes,21866,121,2,2,722
Car,None,None,30,5,10,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25,10,0,10,11,10 - 11 minutes,102,121,2,3,722
Uber/Lyft,Bus,Walk,20,0,30,20,15,2,10,0,0.05,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,20,65,12,77,81,77 - 81 minutes,11605,121,3,1,723
Walk,Bus,Taxi,25,0,15,10,20,0,2,10,0.2,3,Taxi,Walk|Bus|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,25,45,12,57,69,57 - 69 minutes,56413,121,3,2,723
"Car:
Express",None,None,30,10,25,0,0,0,0,0,0.1,1,"Car:
Express","Car:
Express",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,20,25,0,25,28,25 - 28 minutes,20443,121,3,3,723
Car,None,None,17,15,40,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,40,0,40,44,40 - 44 minutes,20790,121,4,1,724
Taxi,Bus,Walk,20,0,25,10,15,2,5,0,0.2,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,20,50,7,57,69,57 - 69 minutes,47006,121,4,2,724
Taxi,Bus,Walk,30,0,25,15,15,5,10,0,0.1,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,30,55,15,70,77,70 - 77 minutes,32109,121,4,3,724
Taxi,Bus,Walk,25,0,20,15,15,2,2,0,0.05,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,25,50,4,54,57,54 - 57 minutes,2828,121,5,1,725
Car,None,None,30,5,30,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25,30,0,30,36,30 - 36 minutes,40235,121,5,2,725
Car,Bus,None,30,5,10,15,0,0,5,0,0.1,2,Bus,Car|Bus,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,25,25,5,30,33,30 - 33 minutes,26354,121,5,3,725
Uber/Lyft,Bus,Walk,20,0,20,10,15,2,2,0,0.05,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,20,45,4,49,52,49 - 52 minutes,2646,121,6,1,726
Taxi,Bus,Walk,10,0,15,15,10,2,5,0,0.2,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,40,7,47,57,47 - 57 minutes,46074,121,6,2,726
Taxi,Bus,None,30,0,20,10,0,2,2,0,0.05,2,Bus,Taxi|Bus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,30,30,4,34,36,34 - 36 minutes,556,121,6,3,726
"Car:
Express",Walk,None,15,5,15,15,0,0,0,0,0.1,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,30,0,30,33,30 - 33 minutes,21036,122,1,1,727
Uber/Lyft,None,None,20,0,15,0,0,10,0,0,0.2,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20,15,10,25,30,25 - 30 minutes,44125,122,1,2,727
Walk,Bus,Bus,10,0,15,10,20,0,2,10,0.05,3,Bus,Walk|Bus|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,45,12,57,60,57 - 60 minutes,17107,122,1,3,727
Car,None,None,15,5,20,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,20,0,20,24,20 - 24 minutes,39768,122,2,1,728
"Car:
Express",Bus,None,45,15,25,10,0,0,2,0,0.1,2,Bus,"Car:
Express|Bus",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,35,2,37,41,37 - 41 minutes,20499,122,2,2,728
Bus,Walk,Uber/Lyft,10,0,30,15,20,2,0,10,0.1,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10,65,12,77,85,77 - 85 minutes,36914,122,2,3,728
Walk,Bus,Taxi,15,0,15,10,10,0,5,10,0.05,3,Taxi,Walk|Bus|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15,35,15,50,53,50 - 53 minutes,18395,122,3,1,729
Bus,Bus,Bus,2,0,20,15,10,10,5,2,0.1,3,Bus,Bus|Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,45,17,62,69,62 - 69 minutes,28871,122,3,2,729
Uber/Lyft,None,None,20,0,20,0,0,5,0,0,0.05,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20,20,5,25,27,25 - 27 minutes,3454,122,3,3,729
Car,None,None,15,5,15,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,15,0,15,18,15 - 18 minutes,39551,122,4,1,730
Bus,Walk,Taxi,30,0,30,15,20,10,0,5,0.05,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,30,65,15,80,84,80 - 84 minutes,15267,122,4,2,730
Taxi,Bus,Walk,30,0,20,15,15,2,2,0,0.1,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,30,50,4,54,60,54 - 60 minutes,22479,122,4,3,730
Car,None,None,40,10,40,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,40,0,40,42,40 - 42 minutes,1137,122,5,1,731
Car,None,None,20,10,25,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,25,0,25,28,25 - 28 minutes,20430,122,5,2,731
Uber/Lyft,Bus,Walk,25,0,25,20,10,5,10,0,0.2,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,25,55,15,70,84,70 - 84 minutes,51566,122,5,3,731
Uber/Lyft,None,None,30,0,25,0,0,10,0,0,0.2,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,25,10,35,42,35 - 42 minutes,44305,122,6,1,732
Bus,Taxi,None,30,0,20,15,0,5,2,0,0.2,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,30,35,7,42,51,42 - 51 minutes,43126,122,6,2,732
Car,None,None,15,5,40,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40,0,40,44,40 - 44 minutes,20718,122,6,3,732
Bus,Walk,Uber/Lyft,25,0,25,15,10,10,0,10,0.05,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,25,50,20,70,74,70 - 74 minutes,17985,123,1,1,733
Bus,Uber/Lyft,None,20,0,25,15,0,5,10,0,0.1,2,Uber/Lyft,Bus|Uber/Lyft,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,20,40,15,55,61,55 - 61 minutes,31714,123,1,2,733
Bus,Walk,Taxi,30,0,30,10,20,10,0,5,0.05,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,30,60,15,75,79,75 - 79 minutes,15187,123,1,3,733
"Car:
Express",Walk,None,7,5,30,10,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,40,0,40,48,40 - 48 minutes,40157,123,2,1,734
Bus,Bus,Bus,5,0,30,20,15,10,5,5,0.2,3,Bus,Bus|Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,65,20,85,102,85 - 102 minutes,55169,123,2,2,734
Taxi,Bus,Walk,15,0,20,15,10,10,2,0,0.05,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15,45,12,57,60,57 - 60 minutes,5265,123,2,3,734
"Car:
Express",Walk,None,45,15,25,10,0,0,0,0,0.1,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,30,35,0,35,39,35 - 39 minutes,20501,123,3,1,735
"Car:
Express",Bus,None,7,5,30,20,0,0,5,0,0.1,2,Bus,"Car:
Express|Bus",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,50,5,55,61,55 - 61 minutes,27147,123,3,2,735
Taxi,Bus,Walk,25,0,25,10,10,5,5,0,0.05,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,25,45,10,55,58,55 - 58 minutes,8229,123,3,3,735
Car,None,None,40,10,15,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,15,0,15,16,15 - 16 minutes,399,123,4,1,736
"Car:
Express",None,None,40,15,40,0,0,0,0,0,0.1,1,"Car:
Express","Car:
Express",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,25,40,0,40,44,40 - 44 minutes,20821,123,4,2,736
Bus,Walk,None,2,0,10,10,0,2,0,0,0.2,2,Walk,Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,20,2,22,27,22 - 27 minutes,39302,123,4,3,736
Walk,Bus,None,2,0,15,20,0,0,2,0,0.05,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,35,2,37,39,37 - 39 minutes,2153,123,5,1,737
Uber/Lyft,None,None,25,0,15,0,0,5,0,0,0.1,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25,15,5,20,22,20 - 22 minutes,23035,123,5,2,737
"Car:
Express",Walk,None,45,15,10,15,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,30,25,0,25,30,25 - 30 minutes,40646,123,5,3,737
Car,Walk,None,35,5,20,10,0,0,0,0,0.2,2,Walk,Car|Walk,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,30,30,0,30,36,30 - 36 minutes,39855,123,6,1,738
Bus,Bus,Walk,5,0,30,20,10,5,10,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,60,15,75,79,75 - 79 minutes,12285,123,6,2,738
Car,Bus,None,40,15,40,10,0,0,2,0,0.05,2,Bus,Car|Bus,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,25,50,2,52,55,52 - 55 minutes,1175,123,6,3,738
Bus,Walk,Taxi,25,0,20,10,20,2,0,10,0.1,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,25,50,12,62,69,62 - 69 minutes,36785,124,1,1,739
Car,None,None,20,5,10,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15,10,0,10,11,10 - 11 minutes,62,124,1,2,739
Taxi,Bus,Walk,20,0,20,20,10,10,5,0,0.2,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,20,50,15,65,78,65 - 78 minutes,48738,124,1,3,739
