leg1Mode,leg2Mode,leg3Mode,price,leg1Time,leg2Time,leg3Time,transfer1Time,transfer2Time,transfer3Time,tripTimeUnc,numLegs,lastLegMode,trip,carInTrip,expressInTrip,walkInTrip,busInTrip,taxiInTrip,uberInTrip,totalLegTime,totalWaitTime,totalTripTime,tripTimeMax,tripTimeRange,rowID,respID,qID,altID,obsID
Bus,Walk,Uber/Lyft,20,10,10,20,5,0,5,0.05,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,40,10,50,53,50 - 53 minutes,11569,120,6,2,720
Taxi,Walk,None,20,20,15,0,2,0,0,0.05,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,35,2,37,39,37 - 39 minutes,637,120,6,3,720
Bus,None,None,5,30,0,0,10,0,0,0.1,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,30,10,40,44,40 - 44 minutes,20140,121,1,1,721
Uber/Lyft,Walk,None,20,15,10,0,5,0,0,0.2,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,5,30,36,30 - 36 minutes,35116,121,1,2,721
Bus,Walk,None,10,10,15,0,10,0,0,0.1,2,Walk,Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,25,10,35,39,35 - 39 minutes,20229,121,1,3,721
Bus,None,None,5,25,0,0,5,0,0,0.2,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,25,5,30,36,30 - 36 minutes,35230,121,2,1,722
Taxi,Walk,None,30,20,10,0,2,0,0,0.05,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,30,2,32,34,32 - 34 minutes,268,121,2,2,722
Uber/Lyft,Walk,None,15,20,15,0,5,0,0,0.2,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,35,5,40,48,40 - 48 minutes,35539,121,2,3,722
Bus,Bus,Walk,10,20,10,10,10,10,0,0.2,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,40,20,60,72,60 - 72 minutes,42918,121,3,1,723
Uber/Lyft,Walk,None,30,25,15,0,2,0,0,0.1,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,40,2,42,47,42 - 47 minutes,17344,121,3,2,723
Bus,Bus,Bus,10,25,10,10,5,10,5,0.2,3,Bus,Bus|Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,45,20,65,78,65 - 78 minutes,46524,121,3,3,723
Bus,None,None,10,25,0,0,2,0,0,0.1,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,25,2,27,30,27 - 30 minutes,16910,121,4,1,724
Taxi,None,None,10,20,0,0,2,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20,2,22,25,22 - 25 minutes,16831,121,4,2,724
Uber/Lyft,None,None,15,20,0,0,2,0,0,0.05,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20,2,22,24,22 - 24 minutes,225,121,4,3,724
Bus,Bus,Bus,2,20,15,10,10,10,10,0.1,3,Bus,Bus|Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,45,30,75,83,75 - 83 minutes,33133,121,5,1,725
Taxi,Walk,None,15,10,10,0,5,0,0,0.05,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,20,5,25,27,25 - 27 minutes,1781,121,5,2,725
Uber/Lyft,Bus,Walk,30,10,20,15,10,10,0,0.1,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,45,20,65,72,65 - 72 minutes,26962,121,5,3,725
Bus,Uber/Lyft,None,20,30,20,0,5,10,0,0.2,2,Uber/Lyft,Bus|Uber/Lyft,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,50,15,65,78,65 - 78 minutes,42523,121,6,1,726
Taxi,None,None,20,25,0,0,2,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25,2,27,29,27 - 29 minutes,316,121,6,2,726
Bus,Walk,Taxi,30,20,10,10,5,0,10,0.1,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,40,15,55,61,55 - 61 minutes,30966,121,6,3,726
Taxi,None,None,20,30,0,0,2,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,2,32,34,32 - 34 minutes,394,122,1,1,727
Walk,Bus,None,10,10,15,0,0,10,0,0.05,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,25,10,35,37,35 - 37 minutes,7802,122,1,2,727
Taxi,None,None,15,30,0,0,10,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,10,40,48,40 - 48 minutes,36788,122,1,3,727
Uber/Lyft,Bus,Walk,30,30,20,15,10,2,0,0.1,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,65,12,77,85,77 - 85 minutes,21100,122,2,1,728
Bus,Walk,None,5,10,15,0,2,0,0,0.05,2,Walk,Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,25,2,27,29,27 - 29 minutes,439,122,2,2,728
Walk,Bus,Uber/Lyft,25,10,10,10,0,10,2,0.1,3,Uber/Lyft,Walk|Bus|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,30,12,42,47,42 - 47 minutes,24221,122,2,3,728
Bus,Walk,None,10,15,10,0,10,0,0,0.05,2,Walk,Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,25,10,35,37,35 - 37 minutes,3299,122,3,1,729
Taxi,None,None,15,15,0,0,5,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,5,20,21,20 - 21 minutes,1853,122,3,2,729
Uber/Lyft,Walk,None,10,15,15,0,5,0,0,0.2,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,30,5,35,42,35 - 42 minutes,35460,122,3,3,729
Bus,None,None,2,10,0,0,5,0,0,0.05,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,5,15,16,15 - 16 minutes,1744,122,4,1,730
Taxi,None,None,15,15,0,0,10,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,10,25,28,25 - 28 minutes,19931,122,4,2,730
Taxi,Bus,Walk,20,10,10,15,5,10,0,0.2,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,35,15,50,60,50 - 60 minutes,42552,122,4,3,730
Taxi,None,None,25,30,0,0,10,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,10,40,44,40 - 44 minutes,20189,122,5,1,731
Bus,Bus,Walk,5,30,15,10,5,10,0,0.2,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,55,15,70,84,70 - 84 minutes,42312,122,5,2,731
Taxi,Bus,Walk,10,30,15,10,5,2,0,0.2,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,55,7,62,75,62 - 75 minutes,35663,122,5,3,731
Bus,Walk,Bus,5,25,15,20,5,0,2,0.1,3,Bus,Bus|Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,60,7,67,74,67 - 74 minutes,19778,122,6,1,732
Bus,None,None,10,15,0,0,5,0,0,0.05,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15,5,20,21,20 - 21 minutes,1836,122,6,2,732
Bus,None,None,10,10,0,0,10,0,0,0.1,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,10,20,22,20 - 22 minutes,19836,122,6,3,732
Bus,Uber/Lyft,None,10,15,10,0,10,10,0,0.05,2,Uber/Lyft,Bus|Uber/Lyft,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,25,20,45,48,45 - 48 minutes,9625,123,1,1,733
Uber/Lyft,Walk,None,30,15,10,0,5,0,0,0.1,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,5,30,33,30 - 33 minutes,18517,123,1,2,733
Taxi,None,None,20,30,0,0,10,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,10,40,44,40 - 44 minutes,20177,123,1,3,733
Uber/Lyft,Bus,Walk,30,20,20,10,2,5,0,0.05,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,50,7,57,60,57 - 60 minutes,5273,123,2,1,734
Walk,Bus,Walk,2,15,20,10,0,10,0,0.05,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,45,10,55,58,55 - 58 minutes,8081,123,2,2,734
Uber/Lyft,Walk,None,30,25,10,0,10,0,0,0.05,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,35,10,45,48,45 - 48 minutes,3505,123,2,3,734
Bus,Taxi,None,10,30,20,0,2,10,0,0.2,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,50,12,62,75,62 - 75 minutes,41465,123,3,1,735
Uber/Lyft,Walk,None,25,10,15,0,10,0,0,0.1,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,10,35,39,35 - 39 minutes,20261,123,3,2,735
Taxi,None,None,30,20,0,0,10,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20,10,30,33,30 - 33 minutes,20045,123,3,3,735
Uber/Lyft,Walk,None,30,10,10,0,2,0,0,0.2,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,20,2,22,27,22 - 27 minutes,33336,123,4,1,736
Bus,None,None,2,20,0,0,2,0,0,0.2,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,20,2,22,27,22 - 27 minutes,33441,123,4,2,736
Bus,Walk,Uber/Lyft,10,10,10,20,10,0,2,0.1,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,40,12,52,58,52 - 58 minutes,21106,123,4,3,736
Walk,Bus,Uber/Lyft,20,15,10,20,0,10,2,0.1,3,Uber/Lyft,Walk|Bus|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,45,12,57,63,57 - 63 minutes,25236,123,5,1,737
Walk,Bus,None,10,10,15,0,0,10,0,0.1,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,25,10,35,39,35 - 39 minutes,24425,123,5,2,737
Taxi,None,None,15,20,0,0,10,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20,10,30,33,30 - 33 minutes,20009,123,5,3,737
Bus,Bus,Walk,10,15,10,10,2,5,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,35,7,42,45,42 - 45 minutes,4736,123,6,1,738
Taxi,None,None,30,20,0,0,5,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20,5,25,30,25 - 30 minutes,35213,123,6,2,738
Bus,Walk,Bus,10,20,10,20,5,0,5,0.05,3,Bus,Bus|Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,50,10,60,63,60 - 63 minutes,11598,123,6,3,738
Bus,Bus,Walk,5,10,20,10,10,10,0,0.2,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,40,20,60,72,60 - 72 minutes,43221,124,1,1,739
Taxi,None,None,30,30,0,0,5,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,5,35,42,35 - 42 minutes,35369,124,1,2,739
Taxi,None,None,30,25,0,0,2,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25,2,27,33,27 - 33 minutes,33586,124,1,3,739
Taxi,None,None,20,25,0,0,5,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25,5,30,33,30 - 33 minutes,18644,124,2,1,740
Taxi,Bus,Walk,30,10,15,10,5,10,0,0.2,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,35,15,50,60,50 - 60 minutes,42189,124,2,2,740
Bus,Walk,Bus,5,20,10,20,10,0,2,0.05,3,Bus,Bus|Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,50,12,62,66,62 - 66 minutes,4514,124,2,3,740
Taxi,None,None,25,10,0,0,5,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,5,15,17,15 - 17 minutes,18422,124,3,1,741
Bus,Bus,Walk,2,30,20,10,2,5,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,60,7,67,71,67 - 71 minutes,5316,124,3,2,741
Uber/Lyft,Walk,None,10,10,15,0,5,0,0,0.05,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,5,30,32,30 - 32 minutes,2149,124,3,3,741
Uber/Lyft,Walk,None,10,20,15,0,5,0,0,0.2,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,35,5,40,48,40 - 48 minutes,35525,124,4,1,742
Walk,Bus,None,2,15,10,0,0,5,0,0.05,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,25,5,30,32,30 - 32 minutes,4713,124,4,2,742
Taxi,None,None,20,15,0,0,10,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,10,25,30,25 - 30 minutes,36566,124,4,3,742
Taxi,None,None,30,15,0,0,10,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,10,25,30,25 - 30 minutes,36590,124,5,1,743
Bus,Walk,None,2,10,15,0,10,0,0,0.2,2,Walk,Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,25,10,35,42,35 - 42 minutes,36836,124,5,2,743
Taxi,None,None,25,10,0,0,10,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,10,20,21,20 - 21 minutes,3254,124,5,3,743
Taxi,None,None,30,20,0,0,5,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20,5,25,27,25 - 27 minutes,1967,124,6,1,744
Bus,Taxi,None,20,30,20,0,2,2,0,0.2,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,50,4,54,65,54 - 65 minutes,34254,124,6,2,744
Bus,None,None,2,25,0,0,10,0,0,0.2,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,25,10,35,42,35 - 42 minutes,36679,124,6,3,744
Taxi,None,None,25,20,0,0,5,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20,5,25,27,25 - 27 minutes,1955,125,1,1,745
Bus,Bus,Walk,10,15,15,15,10,5,0,0.2,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,45,15,60,72,60 - 72 minutes,40616,125,1,2,745
Bus,Walk,Bus,10,20,15,15,5,0,10,0.1,3,Bus,Bus|Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,50,15,65,72,65 - 72 minutes,31213,125,1,3,745
Bus,None,None,10,20,0,0,2,0,0,0.1,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,20,2,22,25,22 - 25 minutes,16832,125,2,1,746
Bus,Bus,Walk,5,25,20,15,10,10,0,0.1,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,60,20,80,88,80 - 88 minutes,26999,125,2,2,746
Bus,Bus,Bus,2,30,20,20,5,5,5,0.05,3,Bus,Bus|Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,70,15,85,90,85 - 90 minutes,12760,125,2,3,746
Taxi,Walk,None,15,30,10,0,5,0,0,0.05,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,40,5,45,48,45 - 48 minutes,2093,125,3,1,747
Uber/Lyft,Bus,Walk,25,10,20,15,2,2,0,0.1,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,45,4,49,54,49 - 54 minutes,18028,125,3,2,747
Uber/Lyft,Walk,None,10,10,15,0,10,0,0,0.05,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,10,35,37,35 - 37 minutes,3604,125,3,3,747
Uber/Lyft,Bus,None,10,15,15,0,5,5,0,0.1,2,Bus,Uber/Lyft|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,30,10,40,44,40 - 44 minutes,22677,125,4,1,748
Bus,Walk,Taxi,25,10,10,15,2,0,5,0.1,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,35,7,42,47,42 - 47 minutes,27350,125,4,2,748
Walk,Bus,Uber/Lyft,15,15,10,15,0,5,5,0.1,3,Uber/Lyft,Walk|Bus|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,40,10,50,56,50 - 56 minutes,29029,125,4,3,748
Taxi,None,None,30,25,0,0,5,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25,5,30,32,30 - 32 minutes,2045,125,5,1,749
Walk,Bus,None,2,10,15,0,0,10,0,0.2,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,25,10,35,42,35 - 42 minutes,41032,125,5,2,749
Bus,None,None,10,15,0,0,10,0,0,0.05,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15,10,25,27,25 - 27 minutes,3291,125,5,3,749
Taxi,None,None,25,30,0,0,10,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,10,40,42,40 - 42 minutes,3566,125,6,1,750
Bus,Walk,Uber/Lyft,25,15,10,10,2,0,10,0.05,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,35,12,47,50,47 - 50 minutes,13588,125,6,2,750
Bus,Walk,Uber/Lyft,10,10,10,10,2,0,10,0.1,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,30,12,42,47,42 - 47 minutes,30167,125,6,3,750
Bus,Uber/Lyft,None,30,15,10,0,5,2,0,0.2,2,Uber/Lyft,Bus|Uber/Lyft,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,25,7,32,39,32 - 39 minutes,35136,126,1,1,751
Bus,None,None,5,15,0,0,2,0,0,0.05,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15,2,17,18,17 - 18 minutes,107,126,1,2,751
Bus,Walk,Uber/Lyft,15,10,10,20,5,0,2,0.1,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,40,7,47,52,47 - 52 minutes,19655,126,1,3,751
Bus,None,None,2,20,0,0,10,0,0,0.1,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,20,10,30,33,30 - 33 minutes,19978,126,2,1,752
Taxi,None,None,10,10,0,0,5,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,5,15,18,15 - 18 minutes,35003,126,2,2,752
Taxi,Bus,None,25,15,20,0,2,2,0,0.05,2,Bus,Taxi|Bus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,35,4,39,41,39 - 41 minutes,895,126,2,3,752
Bus,None,None,10,20,0,0,5,0,0,0.2,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,20,5,25,30,25 - 30 minutes,35160,126,3,1,753
Walk,Bus,None,5,15,20,0,0,5,0,0.2,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,35,5,40,48,40 - 48 minutes,38431,126,3,2,753
Uber/Lyft,Walk,None,25,20,15,0,2,0,0,0.05,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,35,2,37,39,37 - 39 minutes,646,126,3,3,753
Taxi,None,None,30,10,0,0,10,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,10,20,21,20 - 21 minutes,3266,126,4,1,754
Bus,Bus,Walk,2,30,10,10,10,5,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,50,15,65,69,65 - 69 minutes,6840,126,4,2,754
Bus,Bus,Walk,2,20,15,10,10,10,0,0.1,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,45,20,65,72,65 - 72 minutes,26478,126,4,3,754
Uber/Lyft,Walk,None,30,10,10,0,2,0,0,0.1,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,20,2,22,25,22 - 25 minutes,16713,126,5,1,755
Bus,Uber/Lyft,None,30,10,10,0,5,5,0,0.1,2,Uber/Lyft,Bus|Uber/Lyft,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,20,10,30,33,30 - 33 minutes,22468,126,5,2,755
Taxi,None,None,20,15,0,0,10,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,10,25,28,25 - 28 minutes,19943,126,5,3,755
Taxi,Walk,None,20,20,10,0,2,0,0,0.2,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,30,2,32,39,32 - 39 minutes,33490,126,6,1,756
Bus,Bus,Walk,10,20,20,10,10,5,0,0.1,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,50,15,65,72,65 - 72 minutes,23787,126,6,2,756
Taxi,Walk,None,10,10,15,0,10,0,0,0.05,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,25,10,35,37,35 - 37 minutes,3605,126,6,3,756
Bus,Bus,Walk,5,25,15,15,5,2,0,0.2,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,55,7,62,75,62 - 75 minutes,36137,127,1,1,757
Bus,Taxi,None,30,15,15,0,5,5,0,0.1,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,30,10,40,44,40 - 44 minutes,22703,127,1,2,757
Bus,Taxi,None,25,15,15,0,5,2,0,0.2,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,30,7,37,45,37 - 45 minutes,35491,127,1,3,757
Bus,Bus,Walk,2,30,10,15,2,2,0,0.1,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,55,4,59,65,59 - 65 minutes,17798,127,2,1,758
Uber/Lyft,None,None,10,25,0,0,10,0,0,0.2,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25,10,35,42,35 - 42 minutes,36691,127,2,2,758
Taxi,None,None,20,10,0,0,5,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,5,15,17,15 - 17 minutes,18410,127,2,3,758
Taxi,None,None,30,25,0,0,10,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25,10,35,42,35 - 42 minutes,36746,127,3,1,759
Bus,Walk,None,5,25,10,0,5,0,0,0.2,2,Walk,Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,35,5,40,48,40 - 48 minutes,35232,127,3,2,759
Bus,Bus,Walk,10,30,10,10,2,5,0,0.2,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,50,7,57,69,57 - 69 minutes,38108,127,3,3,759
Bus,Bus,Walk,2,30,20,10,5,10,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,60,15,75,79,75 - 79 minutes,9258,127,4,1,760
Bus,Taxi,None,15,30,10,0,10,2,0,0.05,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,40,12,52,55,52 - 55 minutes,3544,127,4,2,760
Bus,None,None,10,25,0,0,2,0,0,0.05,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,25,2,27,29,27 - 29 minutes,287,127,4,3,760
Bus,Bus,Walk,2,20,15,10,2,10,0,0.2,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,45,12,57,69,57 - 69 minutes,41149,127,5,1,761
Uber/Lyft,Walk,None,15,15,15,0,5,0,0,0.1,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,30,5,35,39,35 - 39 minutes,18851,127,5,2,761
Bus,Bus,Walk,10,20,20,10,2,2,0,0.1,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,50,4,54,60,54 - 60 minutes,17545,127,5,3,761
Taxi,None,None,20,15,0,0,2,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,2,17,19,17 - 19 minutes,16777,127,6,1,762
Bus,None,None,5,10,0,0,2,0,0,0.1,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,2,12,14,12 - 14 minutes,16633,127,6,2,762
Bus,Taxi,None,30,15,15,0,5,10,0,0.2,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,30,15,45,54,45 - 54 minutes,42224,127,6,3,762
Bus,Bus,Walk,10,15,15,10,2,10,0,0.1,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,40,12,52,58,52 - 58 minutes,24490,128,1,1,763
Taxi,None,None,25,20,0,0,10,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20,10,30,32,30 - 32 minutes,3410,128,1,2,763
Taxi,Walk,None,25,15,10,0,2,0,0,0.1,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,25,2,27,30,27 - 30 minutes,16797,128,1,3,763
